Datetime,mem
41:43.7,4492
42:13.7,4490
42:43.7,4492
43:13.7,4490
43:43.7,4491
44:13.7,4485
44:43.7,4494
45:13.7,4494
45:43.7,4494
46:13.7,4494
46:43.7,4494
47:13.8,4494
47:43.7,4494
48:13.7,4495
48:43.7,4494
49:13.8,4495
49:43.7,4494
50:13.7,4494
50:43.7,4494
51:13.8,4494
51:43.7,4494
52:13.8,4494
52:43.8,4492
53:13.7,4492
53:43.8,4492
54:13.7,4493
54:43.8,4492
55:13.7,4492
55:43.8,4491
56:13.7,4491
56:43.7,4491
57:13.8,4493
57:43.7,4493
58:13.8,4493
58:43.7,4492
59:13.8,4493
59:43.7,4493
00:13.8,4494
00:43.8,4494
01:13.8,4494
01:43.8,4493
02:13.8,4494
02:43.8,4494
03:13.8,4493
03:43.8,4494
04:13.8,4494
04:43.8,4492
05:13.8,4493
05:43.8,4492
06:13.8,4493
06:43.8,4492
07:13.8,4493
07:43.8,4491
08:13.8,4492
08:43.8,4491
09:13.8,4492
09:43.8,4492
10:13.8,4492
10:43.8,4492
11:13.8,4492
11:43.8,4492
12:13.8,4492
12:43.8,4492
13:13.8,4491
13:43.8,4492
14:13.8,4491
14:43.8,4492
15:13.8,4492
15:43.8,4492
16:13.8,4492
16:43.8,4491
17:13.8,4491
17:43.8,4491
18:13.8,4491
18:43.8,4490
19:13.8,4490
19:43.8,4488
20:13.8,4490
20:43.8,4486
21:13.8,4485
21:43.8,4482
22:13.8,4491
22:43.8,4493
23:13.8,4492
23:43.8,4492
24:13.8,4493
24:43.8,4493
25:13.8,4494
25:43.8,4493
26:13.8,4493
26:43.8,4493
27:13.8,4493
27:43.8,4492
28:13.8,4492
28:43.8,4492
29:13.8,4492
29:43.8,4492
30:13.8,4492
30:43.8,4492
31:13.8,4491
31:43.8,4492
32:13.8,4491
32:43.8,4491
33:13.8,4491
33:43.8,4490
34:13.8,4490
34:43.8,4492
35:13.8,4492
35:43.8,4492
36:13.8,4492
36:43.8,4493
37:13.8,4492
37:43.8,4493
38:13.8,4493
38:43.8,4492
39:13.8,4492
39:43.8,4492
40:13.8,4492
40:43.8,4491
41:13.8,4491
41:43.8,4491
42:13.8,4490
42:43.8,4490
43:13.8,4490
43:43.8,4490
44:13.8,4490
44:43.8,4490
45:13.8,4490
45:43.8,4489
46:13.8,4489
46:43.8,4491
47:13.8,4490
47:43.8,4491
48:13.8,4491
48:43.8,4491
49:13.8,4491
49:43.8,4491
50:13.8,4490
50:43.8,4491
51:13.8,4490
51:43.8,4490
52:13.9,4491
52:43.8,4491
53:13.9,4491
53:43.8,4491
54:13.9,4491
54:43.8,4491
55:13.9,4490
55:43.8,4490
56:13.9,4487
56:43.8,4489
57:13.8,4486
57:43.9,4488
58:13.9,4481
58:43.8,4490
59:13.9,4490
59:43.8,4490
00:13.9,4490
00:43.8,4490
01:13.9,4490
01:43.8,4490
02:13.9,4490
02:43.8,4490
03:13.9,4490
03:43.8,4490
04:13.9,4490
04:43.8,4490
05:13.9,4490
05:43.8,4490
06:13.9,4489
06:43.9,4490
07:13.9,4490
07:43.9,4489
08:13.9,4489
08:43.9,4488
09:13.9,4488
09:43.9,4488
10:13.9,4488
10:43.9,4488
11:13.9,4491
11:43.9,4490
12:13.9,4490
12:43.9,4490
13:13.9,4491
13:43.9,4490
14:13.9,4490
14:43.9,4489
15:13.9,4489
15:43.9,4490
16:13.9,4489
16:43.9,4489
17:13.9,4489
17:43.9,4489
18:13.9,4489
18:43.9,4489
19:13.9,4488
19:43.9,4489
20:13.9,4489
20:43.9,4488
21:13.9,4488
21:43.9,4487
22:13.9,4487
22:43.9,4488
23:13.9,4490
23:43.9,4490
24:13.9,4489
24:43.9,4489
25:13.9,4489
25:43.9,4489
26:13.9,4489
26:43.9,4489
27:13.9,4489
27:43.9,4490
28:13.9,4490
28:43.9,4490
29:13.9,4490
29:43.9,4490
30:13.9,4490
30:43.9,4490
31:13.9,4490
31:43.9,4489
32:13.9,4488
32:43.9,4485
33:13.9,4488
33:43.9,4485
34:13.9,4486
34:43.9,4480
35:13.9,4489
35:43.9,4490
36:13.9,4489
36:43.9,4489
37:13.9,4489
37:43.9,4489
38:13.9,4489
38:43.9,4489
39:13.9,4489
39:43.9,4489
40:13.9,4489
40:43.9,4489
41:13.9,4489
41:43.9,4489
42:13.9,4489
42:43.9,4489
43:13.9,4487
43:43.9,4488
44:13.9,4487
44:43.9,4487
45:13.9,4488
45:43.9,4487
46:13.9,4486
46:43.9,4483
47:13.9,4487
47:43.9,4488
48:13.9,4488
48:43.9,4489
49:13.9,4488
49:43.9,4488
50:13.9,4488
50:43.9,4488
51:13.9,4488
51:43.9,4488
52:13.9,4488
52:43.9,4489
53:13.9,4489
53:43.9,4489
54:13.9,4489
54:43.9,4488
55:13.9,4488
55:43.9,4487
56:13.9,4488
56:43.9,4488
57:13.9,4487
57:43.9,4487
58:14.0,4486
58:43.9,4488
59:14.0,4488
59:43.9,4488
00:14.0,4488
00:43.9,4488
01:14.0,4488
01:43.9,4487
02:14.0,4487
02:43.9,4487
03:14.0,4487
03:43.9,4487
04:14.0,4487
04:43.9,4487
05:14.0,4487
05:43.9,4487
06:14.0,4487
06:43.9,4486
07:14.0,4483
07:43.9,4485
08:14.0,4483
08:43.9,4485
09:14.0,4478
09:43.9,4480
10:14.0,4489
10:43.9,4488
11:14.0,4488
11:44.0,4488
12:13.9,4488
12:44.0,4488
13:14.0,4488
13:44.0,4488
14:14.0,4488
14:44.0,4487
15:13.9,4489
15:44.0,4488
16:14.0,4487
16:44.0,4488
17:14.0,4488
17:44.0,4488
18:14.0,4488
18:44.0,4486
19:14.0,4486
19:44.0,4485
20:14.0,4485
20:44.0,4485
21:14.0,4484
21:44.0,4484
22:14.0,4484
22:44.0,4486
23:14.0,4486
23:44.0,4486
24:14.0,4486
24:44.0,4486
25:14.0,4485
25:44.0,4485
26:14.0,4485
26:44.0,4484
27:14.0,4484
27:44.0,4486
28:14.0,4485
28:44.0,4307
29:14.0,4489
29:44.0,4490
30:14.0,4490
30:44.0,4489
31:14.0,4489
31:44.0,4489
32:14.0,4489
32:44.0,4489
33:14.0,4488
33:44.0,4488
34:14.0,4490
34:44.0,4490
35:14.0,4491
35:44.0,4490
36:14.0,4490
36:44.0,4490
37:14.0,4489
37:44.0,4489
38:14.0,4489
38:44.0,4489
39:14.0,4489
39:44.0,4488
40:14.0,4489
40:44.0,4489
41:14.0,4489
41:44.0,4487
42:14.0,4487
42:44.0,4485
43:14.0,4487
43:44.0,4484
44:14.0,4486
44:44.0,4483
45:14.0,4482
45:44.0,4483
46:14.0,4489
46:44.0,4489
47:14.0,4488
47:44.0,4489
48:14.0,4490
48:44.0,4489
49:14.0,4489
49:44.0,4490
50:14.0,4489
50:44.0,4489
51:14.0,4488
51:44.0,4488
52:14.0,4488
52:44.0,4489
53:14.0,4488
53:44.0,4488
54:14.0,4488
54:44.0,4489
55:14.0,4488
55:44.0,4487
56:14.0,4487
56:44.0,4487
57:14.0,4488
57:44.0,4488
58:14.0,4487
58:44.0,4487
59:14.0,4487
59:44.0,4489
00:14.0,4489
00:44.0,4489
01:14.0,4489
01:44.0,4489
02:14.0,4489
02:44.0,4489
03:14.0,4489
03:44.0,4489
04:14.0,4489
04:44.0,4489
05:14.0,4489
05:44.1,4489
06:14.0,4488
06:44.1,4488
07:14.0,4487
07:44.0,4487
08:14.0,4488
08:44.0,4487
09:14.0,4487
09:44.0,4486
10:14.0,4486
10:44.0,4486
11:14.0,4486
11:44.0,4485
12:14.0,4486
12:44.1,4486
13:14.0,4488
13:44.1,4487
14:14.0,4488
14:44.1,4488
15:14.0,4488
15:44.1,4488
16:14.0,4488
16:44.1,4487
17:14.0,4488
17:44.1,4488
18:14.0,4488
18:44.1,4488
19:14.0,4487
19:44.1,4488
20:14.0,4487
20:44.1,4487
21:14.0,4487
21:44.1,4487
22:14.0,4487
22:44.1,4486
23:14.1,4486
23:44.1,4485
24:14.0,4483
24:44.1,4485
25:14.1,4481
25:44.1,4484
26:14.1,4477
26:44.1,4480
27:14.1,4487
27:44.1,4486
28:14.1,4486
28:44.1,4487
29:14.1,4487
29:44.1,4487
30:14.1,4487
30:44.1,4487
31:14.1,4486
31:44.1,4486
32:14.1,4486
32:44.1,4485
33:14.1,4486
33:44.1,4485
34:14.1,4486
34:44.1,4486
35:14.1,4487
35:44.1,4487
36:14.1,4487
36:44.1,4486
37:14.1,4486
37:44.1,4486
38:14.1,4486
38:44.1,4486
39:14.1,4486
39:44.1,4485
40:14.1,4486
40:44.1,4484
41:14.1,4487
41:44.1,4487
42:14.1,4487
42:44.1,4486
43:14.1,4487
43:44.1,4487
44:14.1,4487
44:44.1,4487
45:14.1,4487
45:44.1,4487
46:14.1,4487
46:44.1,4487
47:14.1,4487
47:44.1,4486
48:14.1,4487
48:44.1,4486
49:14.1,4486
49:44.1,4487
50:14.1,4486
50:44.1,4485
51:14.1,4486
51:44.1,4485
52:14.1,4485
52:44.1,4486
53:14.1,4485
53:44.1,4486
54:14.1,4484
54:44.1,4484
55:14.1,4484
55:44.1,4486
56:14.1,4486
56:44.1,4486
57:14.1,4486
57:44.1,4485
58:14.1,4485
58:44.1,4486
59:14.1,4486
59:44.1,4485
00:14.1,4485
00:44.1,4485
01:14.1,4485
01:44.1,4485
02:14.1,4485
02:44.1,4486
03:14.1,4486
03:44.1,4486
04:14.1,4486
04:44.1,4486
05:14.1,4485
05:44.1,4484
06:14.1,4485
06:44.1,4481
07:14.1,4484
07:44.1,4481
08:14.1,4482
08:44.1,4476
09:14.1,4486
09:44.1,4486
10:14.1,4486
10:44.1,4486
11:14.1,4485
11:44.1,4485
12:14.1,4484
12:44.1,4485
13:14.1,4485
13:44.1,4484
14:14.1,4484
14:44.1,4484
15:14.1,4484
15:44.1,4484
16:14.1,4484
16:44.2,4485
17:14.1,4484
17:44.2,4484
18:14.1,4485
18:44.2,4484
19:14.1,4484
19:44.2,4484
20:14.1,4485
20:44.2,4485
21:14.1,4484
21:44.2,4484
22:14.1,4484
22:44.2,4484
23:14.1,4484
23:44.2,4483
24:14.1,4482
24:44.2,4483
25:14.1,4485
25:44.2,4484
26:14.1,4484
26:44.2,4484
27:14.1,4484
27:44.2,4485
28:14.1,4484
28:44.2,4483
29:14.1,4484
29:44.2,4484
30:14.1,4484
30:44.2,4483
31:14.1,4483
31:44.2,4484
32:14.2,4483
32:44.2,4484
33:14.2,4483
33:44.2,4483
34:14.2,4483
34:44.2,4483
35:14.2,4483
35:44.2,4483
36:14.2,4483
36:44.2,4482
37:14.2,4482
37:44.2,4482
38:14.2,4482
38:44.2,4482
39:14.2,4481
39:44.2,4481
40:14.2,4482
40:44.2,4482
41:14.2,4484
41:44.2,4484
42:14.2,4484
42:44.2,4484
43:14.2,4485
43:44.2,4484
44:14.2,4485
44:44.2,4484
45:14.2,4484
45:44.2,4484
46:14.2,4485
46:44.2,4484
47:14.2,4483
47:44.2,4483
48:14.2,4484
48:44.2,4483
49:14.2,4483
49:44.2,4484
50:14.2,4483
50:44.2,4483
51:14.2,4483
51:44.2,4483
52:14.2,4483
52:44.2,4482
53:14.2,4479
53:44.2,4482
54:14.2,4479
54:44.2,4481
55:14.2,4478
55:44.2,4481
56:14.2,4475
56:44.2,4483
57:14.2,4483
57:44.2,4483
58:14.2,4483
58:44.2,4483
59:14.2,4483
59:44.2,4483
00:14.2,4483
00:44.2,4482
01:14.2,4482
01:44.2,4483
02:14.2,4483
02:44.2,4483
03:14.2,4483
03:44.2,4483
04:14.2,4482
04:44.2,4482
05:14.2,4483
05:44.2,4482
06:14.2,4481
06:44.2,4482
07:14.2,4481
07:44.2,4483
08:14.2,4482
08:44.2,4481
09:14.2,4481
09:44.2,4480
10:14.2,4482
10:44.2,4484
11:14.2,4483
11:44.2,4483
12:14.2,4483
12:44.2,4483
13:14.2,4483
13:44.2,4483
14:14.2,4483
14:44.2,4483
15:14.2,4483
15:44.2,4483
16:14.2,4483
16:44.2,4481
17:14.2,4482
17:44.2,4481
18:14.2,4481
18:44.2,4481
19:14.2,4481
19:44.2,4480
20:14.2,4481
20:44.2,4480
21:14.2,4480
21:44.3,4480
22:14.2,4480
22:44.2,4479
23:14.2,4477
23:44.2,4482
24:14.2,4482
24:44.3,4481
25:14.2,4482
25:44.2,4482
26:14.2,4482
26:44.2,4481
27:14.2,4481
27:44.2,4481
28:14.2,4481
28:44.2,4481
29:14.3,4481
29:44.2,4481
30:14.2,4481
30:44.2,4481
31:14.2,4481
31:44.2,4481
32:14.3,4481
32:44.2,4481
33:14.3,4480
33:44.2,4480
34:14.3,4481
34:44.2,4479
35:14.3,4479
35:44.2,4476
36:14.3,4479
36:44.2,4476
37:14.3,4477
37:44.2,4475
38:14.2,4473
38:44.3,4481
39:14.3,4481
39:44.3,4481
40:14.3,4480
40:44.3,4480
41:14.3,4480
41:44.3,4480
42:14.3,4480
42:44.3,4480
43:14.3,4480
43:44.3,4481
44:14.3,4481
44:44.3,4480
45:14.3,4481
45:44.3,4480
46:14.3,4480
46:44.3,4480
47:14.3,4480
47:44.3,4480
48:14.3,4480
48:44.3,4479
49:14.3,4479
49:44.3,4480
50:14.3,4480
50:44.3,4480
51:14.3,4480
51:44.3,4479
52:14.3,4478
52:44.3,4479
53:14.3,4481
53:44.3,4480
54:14.3,4480
54:44.3,4480
55:14.3,4481
55:44.3,4480
56:14.3,4480
56:44.3,4480
57:14.3,4480
57:44.3,4480
58:14.3,4480
58:44.3,4480
59:14.3,4480
59:44.3,4480
00:14.3,4481
00:44.3,4481
01:14.3,4480
01:44.3,4480
02:14.3,4480
02:44.3,4481
03:14.3,4479
03:44.3,4480
04:14.3,4479
04:44.3,4478
05:14.3,4478
05:44.3,4478
06:14.3,4477
06:44.3,4479
07:14.3,4479
07:44.3,4479
08:14.3,4479
08:44.3,4479
09:14.3,4479
09:44.3,4479
10:14.3,4480
10:44.3,4480
11:14.3,4480
11:44.3,4479
12:14.3,4480
12:44.3,4479
13:14.3,4480
13:44.3,4480
14:14.3,4480
14:44.3,4480
15:14.3,4479
15:44.3,4478
16:14.3,4476
16:44.3,4478
17:14.3,4475
17:44.3,4472
18:14.3,4471
18:44.3,4480
19:14.3,4480
19:44.3,4480
20:14.3,4480
20:44.3,4480
21:14.3,4479
21:44.3,4479
22:14.3,4479
22:44.3,4478
23:14.3,4478
23:44.3,4479
24:14.3,4478
24:44.3,4479
25:14.3,4478
25:44.3,4478
26:14.3,4479
26:44.3,4479
27:14.3,4478
27:44.3,4479
28:14.3,4478
28:44.3,4478
29:14.3,4477
29:44.3,4477
30:14.3,4478
30:44.3,4478
31:14.3,4478
31:44.3,4478
32:14.3,4476
32:44.3,4478
33:14.3,4480
33:44.3,4480
34:14.3,4479
34:44.3,4480
35:14.3,4480
35:44.3,4479
36:14.3,4479
36:44.4,4479
37:14.3,4479
37:44.4,4479
38:14.3,4479
38:44.3,4478
39:14.3,4478
39:44.4,4478
40:14.3,4478
40:44.4,4478
41:14.3,4478
41:44.4,4476
42:14.4,4478
42:44.3,4478
43:14.4,4477
43:44.3,4476
44:14.4,4477
44:44.3,4477
45:14.4,4476
45:44.3,4476
46:14.4,4475
46:44.3,4474
47:14.4,4475
47:44.3,4477
48:14.4,4477
48:44.3,4477
49:14.4,4477
49:44.4,4478
50:14.4,4477
50:44.4,4477
51:14.4,4477
51:44.4,4477
52:14.4,4477
52:44.4,4478
53:14.4,4478
53:44.4,4478
54:14.4,4478
54:44.4,4479
55:14.4,4478
55:44.4,4478
56:14.4,4478
56:44.4,4477
57:14.4,4477
57:44.4,4478
58:14.4,4478
58:44.4,4478
59:14.4,4477
59:44.4,4478
00:14.4,4476
00:44.4,4473
01:14.4,4476
01:44.4,4473
02:14.4,4476
02:44.4,4472
03:14.4,4471
03:44.4,4478
04:14.4,4478
04:44.4,4478
05:14.4,4478
05:44.4,4478
06:14.4,4478
06:44.4,4478
07:14.4,4478
07:44.4,4478
08:14.4,4477
08:44.4,4477
09:14.4,4477
09:44.4,4477
10:14.4,4477
10:44.4,4478
11:14.4,4477
11:44.4,4477
12:14.4,4478
12:44.4,4478
13:14.4,4477
13:44.4,4477
14:14.4,4476
14:44.4,4476
15:14.4,4476
15:44.4,4476
16:14.4,4476
16:44.4,4476
17:14.4,4475
17:44.4,4475
18:14.4,4476
18:44.4,4473
19:14.4,4478
19:44.4,4478
20:14.4,4477
20:44.4,4478
21:14.4,4477
21:44.4,4478
22:14.4,4478
22:44.4,4477
23:14.4,4478
23:44.4,4477
24:14.4,4478
24:44.4,4478
25:14.4,4478
25:44.4,4476
26:14.4,4476
26:44.4,4477
27:14.4,4476
27:44.4,4477
28:14.4,4476
28:44.4,4476
29:14.4,4476
29:44.4,4476
30:14.4,4475
30:44.4,4475
31:14.4,4475
31:44.4,4476
32:14.4,4475
32:44.4,4475
33:14.4,4474
33:44.4,4473
34:14.4,4474
34:44.4,4476
35:14.4,4475
35:44.4,4475
36:14.5,4475
36:44.4,4475
37:14.4,4476
37:44.4,4476
38:14.4,4476
38:44.4,4476
39:14.4,4476
39:44.4,4476
40:14.4,4476
40:44.4,4476
41:14.4,4476
41:44.4,4476
42:14.4,4476
42:44.4,4476
43:14.4,4475
43:44.4,4475
44:14.4,4475
44:44.5,4475
45:14.4,4474
45:44.4,4474
46:14.4,4471
46:44.5,4473
47:14.4,4471
47:44.4,4473
48:14.5,4469
48:44.4,4469
49:14.5,4467
49:44.4,4475
50:14.5,4476
50:44.4,4475
51:14.5,4475
51:44.4,4475
52:14.5,4474
52:44.4,4475
53:14.5,4475
53:44.4,4474
54:14.5,4475
54:44.4,4475
55:14.5,4476
55:44.4,4476
56:14.5,4476
56:44.4,4476
57:14.5,4475
57:44.4,4475
58:14.5,4476
58:44.5,4475
59:14.5,4475
59:44.5,4476
00:14.5,4475
00:44.5,4475
01:14.5,4474
01:44.5,4474
02:14.5,4473
02:44.5,4474
03:14.5,4473
03:44.5,4472
04:14.5,4470
04:44.5,4475
05:14.5,4475
05:44.5,4475
06:14.5,4475
06:44.5,4475
07:14.5,4475
07:44.5,4475
08:14.5,4475
08:44.5,4475
09:14.5,4475
09:44.5,4475
10:14.5,4475
10:44.5,4475
11:14.5,4475
11:44.5,4475
12:14.5,4475
12:44.5,4475
13:14.5,4475
13:44.5,4475
14:14.5,4475
14:44.5,4474
15:14.5,4474
15:44.5,4473
16:14.5,4473
16:44.5,4474
17:14.5,4473
17:44.5,4472
18:14.5,4472
18:44.5,4472
19:14.5,4472
19:44.5,4473
20:14.5,4474
20:44.5,4474
21:14.5,4473
21:44.5,4474
22:14.5,4473
22:44.5,4473
23:14.5,4473
23:44.5,4473
24:14.5,4473
24:44.5,4474
25:14.5,4473
25:44.5,4473
26:14.5,4474
26:44.5,4474
27:14.5,4474
27:44.5,4474
28:14.5,4473
28:44.5,4474
29:14.5,4474
29:44.5,4474
30:14.5,4474
30:44.5,4472
31:14.5,4472
31:44.5,4472
32:14.5,4472
32:44.5,4469
33:14.5,4472
33:44.5,4467
34:14.5,4470
34:44.5,4464
35:14.5,4474
35:44.5,4473
36:14.5,4473
36:44.5,4473
37:14.5,4473
37:44.5,4472
38:14.5,4473
38:44.5,4472
39:14.5,4472
39:44.5,4472
40:14.5,4472
40:44.5,4472
41:14.5,4472
41:44.5,4473
42:14.5,4472
42:44.5,4473
43:14.5,4473
43:44.5,4474
44:14.5,4473
44:44.5,4473
45:14.5,4472
45:44.5,4472
46:14.6,4472
46:44.5,4472
47:14.5,4472
47:44.5,4471
48:14.5,4470
48:44.5,4470
49:14.5,4472
49:44.5,4472
50:14.5,4472
50:44.5,4473
51:14.5,4472
51:44.6,4472
52:14.5,4473
52:44.6,4472
53:14.5,4472
53:44.5,4472
54:14.5,4472
54:44.5,4472
55:14.5,4473
55:44.5,4472
56:14.6,4472
56:44.5,4472
57:14.6,4472
57:44.5,4472
58:14.6,4472
58:44.5,4472
59:14.6,4471
59:44.5,4472
00:14.6,4473
00:44.6,4473
01:14.5,4472
01:44.6,4472
02:14.5,4472
02:44.6,4472
03:14.6,4473
03:44.6,4472
04:14.5,4471
04:44.6,4470
05:14.6,4468
05:44.6,4472
06:14.5,4472
06:44.6,4472
07:14.6,4472
07:44.6,4472
08:14.6,4472
08:44.6,4472
09:14.6,4471
09:44.6,4472
10:14.6,4472
10:44.6,4471
11:14.6,4471
11:44.6,4471
12:14.6,4472
12:44.6,4471
13:14.6,4471
13:44.6,4471
14:14.6,4471
14:44.6,4471
15:14.6,4472
15:44.6,4472
16:14.6,4472
16:44.6,4471
17:14.6,4471
17:44.6,4470
18:14.6,4468
18:44.6,4471
19:14.6,4467
19:44.6,4469
20:14.6,4467
20:44.6,4469
21:14.6,4466
21:44.6,4464
22:14.6,4462
22:44.6,4471
23:14.6,4471
23:44.6,4471
24:14.6,4471
24:44.6,4471
25:14.6,4471
25:44.6,4471
26:14.6,4471
26:44.6,4471
27:14.6,4471
27:44.6,4471
28:14.6,4471
28:44.6,4471
29:14.6,4471
29:44.6,4470
30:14.6,4471
30:44.6,4470
31:14.6,4470
31:44.6,4470
32:14.6,4470
32:44.6,4472
33:14.6,4471
33:44.6,4470
34:14.6,4470
34:44.6,4471
35:14.6,4469
35:44.6,4469
36:14.6,4469
36:44.6,4469
37:14.6,4468
37:44.6,4468
38:14.6,4469
38:44.6,4468
39:14.6,4471
39:44.6,4470
40:14.6,4470
40:44.6,4470
41:14.6,4470
41:44.6,4470
42:14.6,4470
42:44.6,4470
43:14.6,4470
43:44.6,4471
44:14.6,4470
44:44.6,4470
45:14.6,4471
45:44.6,4471
46:14.6,4471
46:44.6,4471
47:14.6,4471
47:44.6,4471
48:14.6,4470
48:44.6,4470
49:14.6,4471
49:44.6,4471
50:14.6,4471
50:44.6,4470
51:14.6,4471
51:44.6,4469
52:14.6,4468
52:44.6,4469
53:14.6,4468
53:44.6,4468
54:14.6,4468
54:44.6,4468
55:14.6,4467
55:44.6,4467
56:14.6,4469
56:44.6,4469
57:14.6,4469
57:44.6,4469
58:14.6,4469
58:44.6,4469
59:14.6,4469
59:44.6,4469
00:14.6,4469
00:44.6,4469
01:14.6,4469
01:44.6,4469
02:14.7,4469
02:44.6,4469
03:14.7,4470
03:44.6,4470
04:14.6,4470
04:44.6,4470
05:14.7,4470
05:44.6,4469
06:14.6,4469
06:44.7,4469
07:14.6,4469
07:44.7,4469
08:14.6,4468
08:44.7,4465
09:14.6,4468
09:44.7,4466
10:14.6,4468
10:44.7,4464
11:14.6,4466
11:44.7,4459
12:14.6,4469
12:44.7,4470
13:14.6,4469
13:44.7,4469
14:14.6,4469
14:44.7,4469
15:14.6,4469
15:44.7,4469
16:14.7,4469
16:44.7,4469
17:14.7,4470
17:44.7,4470
18:14.7,4470
18:44.7,4470
19:14.7,4469
19:44.7,4469
20:14.7,4469
20:44.7,4470
21:14.7,4469
21:44.7,4469
22:14.7,4468
22:44.7,4468
23:14.7,4468
23:44.7,4469
24:14.7,4467
24:44.7,4467
25:14.7,4468
25:44.7,4467
26:14.7,4466
26:44.7,4466
27:14.7,4465
27:44.7,4469
28:14.7,4468
28:44.7,4468
29:14.7,4469
29:44.7,4468
30:14.7,4468
30:44.7,4468
31:14.7,4468
31:44.7,4468
32:14.7,4468
32:44.7,4469
33:14.7,4469
33:44.7,4469
34:14.7,4469
34:44.7,4468
35:14.7,4468
35:44.7,4468
36:14.7,4469
36:44.7,4468
37:14.7,4468
37:44.7,4468
38:14.7,4468
38:44.7,4468
39:14.7,4467
39:44.7,4467
40:14.7,4466
40:44.7,4466
41:14.7,4466
41:44.7,4465
42:14.7,4466
42:44.7,4465
43:14.7,4467
43:44.7,4467
44:14.7,4467
44:44.7,4467
45:14.7,4466
45:44.7,4467
46:14.7,4467
46:44.7,4467
47:14.7,4466
47:44.7,4468
48:14.7,4467
48:44.7,4468
49:14.7,4468
49:44.7,4467
50:14.7,4467
50:44.7,4467
51:14.7,4467
51:44.7,4467
52:14.7,4467
52:44.7,4467
53:14.7,4466
53:44.7,4466
54:14.7,4463
54:44.7,4466
55:14.7,4463
55:44.7,4465
56:14.7,4461
56:44.7,4461
57:14.7,4467
57:44.7,4467
58:14.7,4467
58:44.7,4467
59:14.7,4466
59:44.7,4466
00:14.7,4466
00:44.7,4467
01:14.7,4466
01:44.7,4466
02:14.7,4466
02:44.7,4466
03:14.7,4467
03:44.7,4466
04:14.7,4466
04:44.7,4466
05:14.7,4466
05:44.7,4467
06:14.7,4467
06:44.7,4467
07:14.7,4467
07:44.7,4467
08:14.7,4467
08:44.7,4466
09:14.7,4466
09:44.8,4466
10:14.7,4466
10:44.8,4466
11:14.7,4465
11:44.8,4465
12:14.7,4465
12:44.8,4465
13:14.7,4465
13:44.8,4464
14:14.8,4466
14:44.7,4466
15:14.8,4467
15:44.7,4466
16:14.8,4466
16:44.7,4466
17:14.8,4466
17:44.7,4466
18:14.8,4467
18:44.7,4466
19:14.8,4466
19:44.7,4466
20:14.8,4466
20:44.7,4466
21:14.8,4466
21:44.7,4466
22:14.8,4467
22:44.8,4467
23:14.8,4467
23:44.8,4467
24:14.8,4467
24:44.8,4465
25:14.8,4465
25:44.8,4465
26:14.8,4466
26:44.8,4466
27:14.8,4466
27:44.8,4465
28:14.8,4465
28:44.8,4464
29:14.8,4463
29:44.8,4464
30:14.8,4465
30:44.8,4465
31:14.8,4465
31:44.8,4465
32:14.8,4465
32:44.8,4465
33:14.8,4465
33:44.8,4465
34:14.8,4465
34:44.8,4465
35:14.8,4466
35:44.8,4465
36:14.8,4465
36:44.8,4465
37:14.8,4466
37:44.8,4465
38:14.8,4465
38:44.8,4465
39:14.8,4466
39:44.8,4465
40:14.8,4465
40:44.8,4465
41:14.8,4465
41:44.8,4465
42:14.8,4464
42:44.8,4461
43:14.8,4464
43:44.8,4461
44:14.8,4464
44:44.8,4461
45:14.8,4462
45:44.8,4456
46:14.8,4458
46:44.8,4464
47:14.8,4465
47:44.8,4464
48:14.8,4465
48:44.8,4464
49:14.8,4464
49:44.8,4465
50:14.8,4464
50:44.8,4465
51:14.8,4464
51:44.8,4464
52:14.8,4464
52:44.8,4465
53:14.8,4465
53:44.8,4465
54:14.8,4465
54:44.8,4465
55:14.8,4465
55:44.8,4465
56:14.8,4465
56:44.8,4464
57:14.8,4465
57:44.8,4463
58:14.8,4463
58:44.8,4464
59:14.8,4464
59:44.8,4464
00:14.8,4463
00:44.8,4463
01:14.8,4463
01:44.8,4464
02:14.8,4464
02:44.8,4464
03:14.8,4463
03:44.8,4463
04:14.8,4463
04:44.8,4463
05:14.8,4464
05:44.8,4464
06:14.8,4463
06:44.8,4464
07:14.8,4463
07:44.8,4464
08:14.8,4463
08:44.8,4463
09:14.8,4463
09:44.8,4463
10:14.8,4463
10:44.8,4462
11:14.8,4462
11:44.8,4462
12:14.8,4462
12:44.8,4463
13:14.8,4463
13:44.8,4463
14:14.8,4463
14:44.8,4462
15:14.8,4462
15:44.8,4462
16:14.8,4462
16:44.8,4464
17:14.8,4463
17:44.8,4464
18:14.8,4464
18:44.8,4463
19:14.9,4463
19:44.8,4464
20:14.9,4463
20:44.8,4463
21:14.9,4463
21:44.8,4463
22:14.8,4463
22:44.8,4463
23:14.8,4463
23:44.9,4463
24:14.8,4463
24:44.9,4463
25:14.8,4463
25:44.9,4463
26:14.8,4463
26:44.9,4463
27:14.9,4459
27:44.9,4463
28:14.8,4459
28:44.9,4462
29:14.8,4459
29:44.9,4462
30:14.8,4458
30:44.9,4457
31:14.9,4455
31:44.9,4463
32:14.9,4464
32:44.9,4464
33:14.9,4464
33:44.9,4463
34:14.9,4463
34:44.9,4463
35:14.9,4462
35:44.9,4463
36:14.9,4462
36:44.9,4463
37:14.9,4462
37:44.9,4463
38:14.9,4462
